Drug	Tumor	Replica	Day	Concentration	N_Dead	N_Live
Carboplatin	7	1	2	20	104	56
Carboplatin	7	1	2	20	72	45
Carboplatin	7	1	2	20	88	43
Carboplatin	7	1	2	20	65	59
Carboplatin	7	1	2	20	64	1
Carboplatin	7	1	2	20	40	48
Carboplatin	7	1	2	50	66	53
Carboplatin	7	1	2	50	110	44
Carboplatin	7	1	2	50	70	37
Carboplatin	7	1	2	50	99	42
Carboplatin	7	1	2	50	99	59
Carboplatin	7	1	2	50	89	52
Carboplatin	7	1	2	50	165	58
Carboplatin	7	1	3	10	72	84
Carboplatin	7	1	3	10	16	53
Carboplatin	7	1	3	10	4	17
Carboplatin	7	1	3	10	11	35
Carboplatin	7	1	3	10	3	29
Carboplatin	7	1	3	10	37	49
Carboplatin	7	1	3	100	34	7
Carboplatin	7	1	3	100	26	25
Carboplatin	7	1	3	100	45	22
Carboplatin	7	1	3	100	40	4
Carboplatin	7	1	3	100	182	23
Carboplatin	7	1	3	100	30	15
Carboplatin	7	1	3	20	15	28
Carboplatin	7	1	3	20	11	24
Carboplatin	7	1	3	20	15	15
Carboplatin	7	1	3	20	26	22
Carboplatin	7	1	3	20	24	25
Carboplatin	7	1	3	20	41	26
Carboplatin	7	1	3	50	33	21
Carboplatin	7	1	3	50	49	18
Carboplatin	7	1	3	50	48	18
Carboplatin	7	1	3	50	36	9
Carboplatin	7	1	3	50	38	9
Control	7	1	0	0	11	28
Control	7	1	0	0	15	38
Control	7	1	0	0	25	50
Control	7	1	0	0	69	65
Control	7	1	0	0	72	81
Control	7	1	0	0	29	83
Control	7	1	0	0	47	108
Control	7	1	0	0	41	93
Control	7	1	0	0	37	62
Control	7	1	1	0	39	39
Control	7	1	1	0	30	44
Control	7	1	1	0	29	32
Control	7	1	1	0	30	38
Control	7	1	1	0	28	40
Control	7	1	1	0	27	39
Control	7	1	1	0	36	33
Control	7	1	1	0	18	23
Control	7	1	1	0	15	20
Control	7	1	2	0	36	75
Control	7	1	2	0	24	35
Control	7	1	2	0	23	66
Control	7	1	2	0	22	56
Control	7	1	2	0	38	52
Control	7	1	2	0	47	54
Control	7	1	2	0	75	46
Control	7	1	2	0	96	65
Control	7	2	0	0	46	69
Control	7	2	0	0	71	66
Control	7	2	0	0	46	56
Control	7	2	0	0	35	84
Control	7	2	0	0	63	78
Control	7	2	0	0	48	71
Control	7	2	0	0	36	67
Control	7	2	0	0	55	76
Control	7	2	0	0	46	64
Control	7	2	1	0	40	45
Control	7	2	1	0	28	31
Control	7	2	1	0	24	30
Control	7	2	1	0	15	24
Control	7	2	1	0	44	49
Control	7	2	1	0	11	18
Control	7	2	1	0	10	16
Control	7	2	1	0	19	38
Control	7	2	2	0	92	117
Control	7	2	2	0	23	72
Control	7	2	2	0	21	78
Control	7	2	2	0	41	98
Control	7	2	2	0	29	70
Control	7	2	2	0	50	124
Control	7	2	2	0	43	94
Carboplatin	8	1	4	1	35	36
Carboplatin	8	1	4	1	37	36
Carboplatin	8	1	4	1	17	25
Carboplatin	8	1	4	1	7	20
Carboplatin	8	1	4	1	9	11
Carboplatin	8	1	4	1	4	14
Carboplatin	8	1	4	1	2	10
Carboplatin	8	1	4	1	1	7
Carboplatin	8	1	4	1	1	4
Carboplatin	8	1	4	10	48	48
Carboplatin	8	1	4	10	41	37
Carboplatin	8	1	4	10	29	39
Carboplatin	8	1	4	10	26	40
Carboplatin	8	1	4	10	29	47
Carboplatin	8	1	4	10	39	48
Carboplatin	8	1	4	10	35	53
Carboplatin	8	1	4	10	72	43
Carboplatin	8	1	4	20	119	68
Carboplatin	8	1	4	20	73	39
Carboplatin	8	1	4	20	61	44
Carboplatin	8	1	4	20	62	44
Carboplatin	8	1	4	20	34	18
Carboplatin	8	1	4	20	59	39
Carboplatin	8	1	4	20	47	28
Carboplatin	8	1	4	20	68	27
Carboplatin	8	1	4	20	69	27
Carboplatin	8	1	4	50	68	34
Carboplatin	8	1	4	50	57	28
Carboplatin	8	1	4	50	22	10
Carboplatin	8	1	4	50	21	15
Carboplatin	8	1	4	50	21	13
Carboplatin	8	1	4	50	22	9
Carboplatin	8	1	4	50	18	7
Carboplatin	8	1	4	50	37	19
Carboplatin	8	2	4	1	39	35
Carboplatin	8	2	4	1	24	28
Carboplatin	8	2	4	1	17	19
Carboplatin	8	2	4	1	29	28
Carboplatin	8	2	4	1	33	36
Carboplatin	8	2	4	1	31	20
Carboplatin	8	2	4	1	36	36
Carboplatin	8	2	4	1	48	60
Carboplatin	8	2	4	1	66	56
Carboplatin	8	2	4	10	76	68
Carboplatin	8	2	4	10	47	45
Carboplatin	8	2	4	10	77	72
Carboplatin	8	2	4	10	48	54
Carboplatin	8	2	4	10	34	32
Carboplatin	8	2	4	10	48	51
Carboplatin	8	2	4	10	45	41
Carboplatin	8	2	4	10	46	30
Carboplatin	8	2	4	10	55	31
Carboplatin	8	2	4	20	10	11
Carboplatin	8	2	4	20	35	10
Carboplatin	8	2	4	20	35	15
Carboplatin	8	2	4	20	35	8
Carboplatin	8	2	4	20	41	16
Carboplatin	8	2	4	20	27	17
Carboplatin	8	2	4	20	54	24
Carboplatin	8	2	4	20	120	48
Carboplatin	8	2	4	50	86	23
Carboplatin	8	2	4	50	51	19
Carboplatin	8	2	4	50	32	13
Carboplatin	8	2	4	50	32	17
Carboplatin	8	2	4	50	59	28
Carboplatin	8	2	4	50	83	55
Carboplatin	8	2	4	50	79	44
Carboplatin	8	2	4	50	101	69
Carboplatin	8	2	4	50	105	57
Control	8	1	0	0	63	134
Control	8	1	0	0	97	187
Control	8	1	0	0	67	143
Control	8	1	0	0	58	150
Control	8	1	0	0	55	144
Control	8	1	0	0	40	144
Control	8	1	0	0	42	115
Control	8	1	0	0	53	99
Control	8	1	0	0	50	119
Control	8	1	4	0	33	28
Control	8	1	4	0	24	25
Control	8	1	4	0	13	33
Control	8	1	4	0	14	35
Control	8	1	4	0	18	26
Control	8	1	4	0	15	40
Control	8	1	4	0	25	43
Control	8	1	4	0	23	39
Control	8	1	4	0	41	56
Control	8	2	4	0	3	3
Control	8	2	4	0	5	15
Control	8	2	4	0	10	17
Control	8	2	4	0	14	24
Control	8	2	4	0	16	17
Control	8	2	4	0	9	23
Control	8	2	4	0	15	22
Control	8	2	4	0	14	19
Carboplatin	9	1	4	1	23	23
Carboplatin	9	1	4	1	28	26
Carboplatin	9	1	4	1	21	19
Carboplatin	9	1	4	1	25	23
Carboplatin	9	1	4	1	9	16
Carboplatin	9	1	4	1	14	17
Carboplatin	9	1	4	1	29	31
Carboplatin	9	1	4	1	26	26
Carboplatin	9	1	4	10	7	9
Carboplatin	9	1	4	10	8	18
Carboplatin	9	1	4	10	17	26
Carboplatin	9	1	4	10	34	36
Carboplatin	9	1	4	10	13	17
Carboplatin	9	1	4	10	8	19
Carboplatin	9	1	4	10	22	19
Carboplatin	9	1	4	10	49	33
Carboplatin	9	1	4	20	40	27
Carboplatin	9	1	4	20	40	27
Carboplatin	9	1	4	20	34	24
Carboplatin	9	1	4	20	50	37
Carboplatin	9	1	4	20	43	32
Carboplatin	9	1	4	20	64	39
Carboplatin	9	1	4	20	36	29
Carboplatin	9	1	4	20	67	52
Carboplatin	9	1	4	50	51	40
Carboplatin	9	1	4	50	25	15
Carboplatin	9	1	4	50	28	18
Carboplatin	9	1	4	50	11	10
Carboplatin	9	1	4	50	11	11
Carboplatin	9	1	4	50	14	7
Carboplatin	9	1	4	50	9	13
Carboplatin	9	2	4	1	40	33
Carboplatin	9	2	4	1	28	48
Carboplatin	9	2	4	1	21	32
Carboplatin	9	2	4	1	22	25
Carboplatin	9	2	4	1	18	18
Carboplatin	9	2	4	1	13	15
Carboplatin	9	2	4	1	16	17
Carboplatin	9	2	4	1	5	10
Carboplatin	9	2	4	1	14	25
Carboplatin	9	2	4	10	34	24
Carboplatin	9	2	4	10	24	37
Carboplatin	9	2	4	10	34	35
Carboplatin	9	2	4	10	41	37
Carboplatin	9	2	4	10	15	13
Carboplatin	9	2	4	10	17	17
Carboplatin	9	2	4	10	14	20
Carboplatin	9	2	4	20	16	12
Carboplatin	9	2	4	20	17	13
Carboplatin	9	2	4	20	22	14
Carboplatin	9	2	4	20	30	13
Carboplatin	9	2	4	20	25	20
Carboplatin	9	2	4	20	40	28
Carboplatin	9	2	4	20	48	34
Carboplatin	9	2	4	20	83	39
Carboplatin	9	2	4	50	40	37
Carboplatin	9	2	4	50	44	27
Carboplatin	9	2	4	50	37	26
Carboplatin	9	2	4	50	33	18
Carboplatin	9	2	4	50	57	34
Carboplatin	9	2	4	50	64	40
Carboplatin	9	2	4	50	77	36
Control	9	1	0	0	23	94
Control	9	1	0	0	14	102
Control	9	1	0	0	13	124
Control	9	1	0	0	20	109
Control	9	1	0	0	26	148
Control	9	1	0	0	25	123
Control	9	1	0	0	28	130
Control	9	1	0	0	30	139
Control	9	1	0	0	34	143
Control	9	1	4	0	8	12
Control	9	1	4	0	31	23
Control	9	1	4	0	11	7
Control	9	1	4	0	10	10
Control	9	1	4	0	47	48
Control	9	1	4	0	23	22
Control	9	1	4	0	25	34
Control	9	1	4	0	21	33
Control	9	1	4	0	18	21
Control	9	2	4	0	31	53
Control	9	2	4	0	24	42
Control	9	2	4	0	20	36
Control	9	2	4	0	6	17
Control	9	2	4	0	11	33
Control	9	2	4	0	4	29
Control	9	2	4	0	6	15
Control	9	2	4	0	10	24
