Drug	Tumor	Replica	Day	Concentration	N_Dead	N_Live
Control	16	2	1	0	101	248
Control	16	2	1	0	62	109
Control	16	2	1	0	82	247
Control	16	2	1	0	60	253
Control	16	2	1	0	83	263
Control	16	2	1	0	58	231
Control	16	2	1	0	76	239
Control	16	2	1	0	65	243
Control	16	2	1	0	56	222
Control	16	2	1	0	73	234
Control	16	1	2	0	14	48
Control	16	1	2	0	31	96
Control	16	1	2	0	53	149
Control	16	1	2	0	65	144
Control	16	1	2	0	99	150
Control	16	1	2	0	97	165
Control	16	1	2	0	120	191
Control	16	1	2	0	112	196
Control	16	1	2	0	158	201
Control	16	2	2	0	131	186
Control	16	2	2	0	88	157
Control	16	2	2	0	98	171
Control	16	2	2	0	79	162
Control	16	2	2	0	96	161
Control	16	2	2	0	65	123
Control	16	2	2	0	62	133
Control	16	2	2	0	65	131
Control	16	2	2	0	83	132
Control	16	2	2	0	96	135
Control	16	1	3	0	15	38
Control	16	1	3	0	4	45
Control	16	1	3	0	6	63
Control	16	2	3	0	1	13
Control	16	2	3	0	2	30
Control	16	2	3	0	3	36
Control	16	2	3	0	12	57
Control	16	2	3	0	51	74
Control	16	1	4	0	36	70
Control	16	1	4	0	7	65
Control	16	1	4	0	3	37
Control	16	1	4	0	13	17
Control	16	1	4	0	10	22
Control	16	1	4	0	20	34
Control	16	1	4	0	7	9
Control	16	1	4	0	32	39
Control	16	2	4	0	11	31
Control	16	2	4	0	18	65
Control	16	2	4	0	16	62
Control	16	2	4	0	21	57
Control	16	2	4	0	35	66
Control	16	2	4	0	60	61
Control	16	2	4	0	55	84
Control	16	2	4	0	104	70
Control	16	3	4	0	60	54
Control	16	3	4	0	57	62
Control	16	3	4	0	61	80
Control	16	3	4	0	30	71
Control	16	3	4	0	12	59
Control	16	3	4	0	10	60
Control	16	3	4	0	1	43
Control	16	3	4	0	2	34
Control	12	1	0	0	29	80
Control	12	1	0	0	26	96
Control	12	1	0	0	22	101
Control	12	1	0	0	14	98
Control	12	1	0	0	14	102
Control	12	1	0	0	15	109
Control	12	1	0	0	11	103
Control	12	2	0	0	40	184
Control	12	2	0	0	38	191
Control	12	2	0	0	33	174
Control	12	2	0	0	23	170
Control	12	2	0	0	45	170
Control	12	2	0	0	48	172
Control	12	1	3	0	67	72
Control	12	1	3	0	47	61
Control	12	1	3	0	56	76
Control	12	1	3	0	39	69
Control	12	1	3	0	15	59
Control	12	1	3	0	17	58
Control	12	1	3	0	21	55
Control	12	1	4	0	41	76
Control	12	1	4	0	30	65
Control	12	1	4	0	14	75
Control	12	1	4	0	14	77
Control	12	1	4	0	11	81
Control	12	1	4	0	17	64
Control	12	1	4	0	10	75
Control	12	1	4	0	6	55
Control	12	2	4	0	20	91
Control	12	2	4	0	10	71
Control	12	2	4	0	17	82
Control	12	2	4	0	16	65
Control	12	2	4	0	16	85
Control	12	2	4	0	15	57
Control	12	2	4	0	13	67
Control	12	2	4	0	49	7
Control	11	1	0	0	17	128
Control	11	1	0	0	18	121
Control	11	1	0	0	13	115
Control	11	1	0	0	11	97
Control	11	1	0	0	21	108
Control	11	1	0	0	16	106
Control	11	1	0	0	24	98
Control	11	1	0	0	12	98
Control	11	1	3	0	21	42
Control	11	1	3	0	27	48
Control	11	1	3	0	19	47
Control	11	1	3	0	30	46
Control	11	1	3	0	21	51
Control	11	1	3	0	23	52
Control	11	1	3	0	23	55
Control	11	1	3	0	18	50
Control	11	2	3	0	22	51
Control	11	2	3	0	19	49
Control	11	2	3	0	17	45
Control	11	2	3	0	3	38
Control	11	2	3	0	7	35
Control	11	2	3	0	4	33
Control	11	2	3	0	3	33
Control	11	2	3	0	3	35
Control	11	1	4	0	63	64
Control	11	1	4	0	34	57
Control	11	1	4	0	4	38
Control	11	1	4	0	13	43
Control	11	1	4	0	25	34
Control	11	1	4	0	36	42
Control	11	1	4	0	52	64
Control	11	2	4	0	55	92
Control	11	2	4	0	30	60
Control	11	2	4	0	29	60
Control	11	2	4	0	27	59
Control	11	2	4	0	30	49
Control	11	2	4	0	24	52
Control	11	2	4	0	30	55
Control	11	2	4	0	27	78
Control	10	1	0	0	61	539
Control	10	1	0	0	67	549
Control	10	1	0	0	88	565
Control	10	1	0	0	78	584
Control	10	1	0	0	84	564
Control	10	1	0	0	76	560
Control	10	1	3	0	93	133
Control	10	1	3	0	102	224
Control	10	1	3	0	96	243
Control	10	1	3	0	89	213
Control	10	1	3	0	74	225
Control	10	1	3	0	67	250
Control	10	1	3	0	68	223
Control	10	2	3	0	103	222
Control	10	2	3	0	151	200
Control	10	2	3	0	136	218
Control	10	2	3	0	170	240
Control	10	2	3	0	142	242
Control	10	2	3	0	133	240
Control	10	2	3	0	169	287
Control	10	2	3	0	141	276
Control	10	1	4	0	53	109
Control	10	1	4	0	33	84
Control	10	1	4	0	70	145
Control	10	1	4	0	24	83
Control	10	1	4	0	3	16
Control	10	1	4	0	8	68
Control	10	1	4	0	28	129
Control	10	2	4	0	65	103
Control	10	2	4	0	36	105
Control	10	2	4	0	16	59
Control	10	2	4	0	28	116
Control	10	2	4	0	3	36
Control	10	2	4	0	7	41
Control	10	2	4	0	12	80
Control	10	2	4	0	12	97
Control	36	1	0	0	13	114
Control	36	1	0	0	10	115
Control	36	1	0	0	8	112
Control	36	1	0	0	5	81
Control	36	1	0	0	12	109
Control	36	1	0	0	5	111
Control	36	1	0	0	3	82
Control	36	1	0	0	4	108
Control	36	1	0	0	4	131
Control	36	1	1	0	145	224
Control	36	1	1	0	112	201
Control	36	1	1	0	104	203
Control	36	1	1	0	124	234
Control	36	1	1	0	111	261
Control	36	1	1	0	115	256
Control	36	1	1	0	112	232
Control	36	1	1	0	139	257
Control	36	1	1	0	134	300
Control	36	1	2	0	269	145
Control	36	1	2	0	219	129
Control	36	1	2	0	114	96
Control	36	1	2	0	301	204
Control	36	1	2	0	327	212
Control	36	1	2	0	379	228
Control	36	1	2	0	311	221
Control	36	1	2	0	322	209
Control	36	1	2	0	265	196
Control	36	1	3	0	96	1
Control	36	1	3	0	165	113
Control	36	1	3	0	167	97
Control	36	1	3	0	288	119
Control	36	1	3	0	306	111
Control	36	1	3	0	209	93
Control	36	1	3	0	129	76
Control	36	1	3	0	81	58
Control	36	1	3	0	77	52
Control	36	1	3	0	221	89
Control	36	1	4	0	66	3
Control	36	1	4	0	66	2
Control	36	1	4	0	56	2
Control	36	1	4	0	14	1
Control	36	1	4	0	15	1
Control	36	1	4	0	2	2
Control	36	1	4	0	4	1
Control	36	1	4	0	4	1
Control	36	1	4	0	82	5
Control	36	2	0	0	32	141
Control	36	2	0	0	20	131
Control	36	2	0	0	17	146
Control	36	2	0	0	18	128
Control	36	2	0	0	9	120
Control	36	2	0	0	8	130
Control	36	2	0	0	9	139
Control	36	2	0	0	8	134
Control	36	2	0	0	5	111
Control	36	2	1	0	214	1
Control	36	2	1	0	257	1
Control	36	2	1	0	300	1
Control	36	2	1	0	304	1
Control	36	2	1	0	402	1
Control	36	2	1	0	416	1
Control	36	2	1	0	432	1
Control	36	2	2	0	118	108
Control	36	2	2	0	172	157
Control	36	2	2	0	278	215
Control	36	2	2	0	241	220
Control	36	2	2	0	318	251
Control	36	2	2	0	225	207
Control	36	2	2	0	232	211
Control	36	2	2	0	188	213
Control	36	2	2	0	164	166
Control	36	2	3	0	135	151
Control	36	2	3	0	139	155
Control	36	2	3	0	156	163
Control	36	2	3	0	157	134
Control	36	2	3	0	180	160
Control	36	2	3	0	217	216
Control	36	2	3	0	196	161
Control	36	2	3	0	220	219
Control	36	2	4	0	85	11
Control	36	2	4	0	65	3
Control	36	2	4	0	53	11
Control	36	2	4	0	24	7
Control	36	2	4	0	64	10
Control	36	2	4	0	53	12
Control	36	2	4	0	35	14
Control	36	2	4	0	71	8
Control	36	2	4	0	42	6
Control	26	1	0	0	549	885
Control	26	1	0	0	576	879
Control	26	1	0	0	536	843
Control	26	1	0	0	551	745
Control	26	1	0	0	463	772
Control	26	1	0	0	602	880
Control	26	1	0	0	589	877
Control	26	1	0	0	650	876
Control	26	1	0	0	622	851
Control	26	2	0	0	512	874
Control	26	2	0	0	420	803
Control	26	2	0	0	497	872
Control	26	2	0	0	517	910
Control	26	2	0	0	475	927
Control	26	2	0	0	460	856
Control	26	2	0	0	484	863
Control	26	2	0	0	511	811
Control	26	2	0	0	471	866
Control	26	1	2	0	253	346
Control	26	1	2	0	207	345
Control	26	1	2	0	138	327
Control	26	1	2	0	145	335
Control	26	1	2	0	123	291
Control	26	1	2	0	284	322
Control	26	1	2	0	334	357
Control	26	1	2	0	364	321
Control	26	1	2	0	355	390
Control	26	2	2	0	331	506
Control	26	2	2	0	304	470
Control	26	2	2	0	282	460
Control	26	2	2	0	232	419
Control	26	2	2	0	237	404
Control	26	2	2	0	170	368
Control	26	2	2	0	186	325
Control	26	2	2	0	195	309
Control	26	1	3	0	304	310
Control	26	1	3	0	207	229
Control	26	1	3	0	292	289
Control	26	1	3	0	275	291
Control	26	1	3	0	218	283
Control	26	1	3	0	247	255
Control	26	1	3	0	220	217
Control	26	1	3	0	202	279
Control	26	1	3	0	257	272
Control	26	1	4	0	186	127
Control	26	1	4	0	108	147
Control	26	1	4	0	77	167
Control	26	1	4	0	82	191
Control	26	1	4	0	154	192
Control	26	1	4	0	160	209
Control	26	1	4	0	444	426
Control	26	2	4	0	354	300
Control	26	2	4	0	212	236
Control	26	2	4	0	133	219
Control	26	2	4	0	140	183
Control	24	1	0	0	17	431
Control	24	1	0	0	8	433
Control	24	1	0	0	2	421
Control	24	1	0	0	25	469
Control	24	1	0	0	26	467
Control	24	1	0	0	24	443
Control	24	1	0	0	26	456
Control	24	1	0	0	37	491
Control	24	1	0	0	47	496
Control	24	1	2	0	85	212
Control	24	1	2	0	101	245
Control	24	1	2	0	90	242
Control	24	1	2	0	119	231
Control	24	1	2	0	124	290
Control	24	1	2	0	140	291
Control	24	1	2	0	128	280
Control	24	1	2	0	154	273
Control	24	1	2	0	143	296
Control	24	2	2	0	160	276
Control	24	2	2	0	160	276
Control	24	2	2	0	175	290
Control	24	2	2	0	154	283
Control	24	2	2	0	162	279
Control	24	2	2	0	147	264
Control	24	2	2	0	139	248
Control	24	2	2	0	151	311
Control	24	1	3	0	62	99
Control	24	1	3	0	39	50
Control	24	1	3	0	38	82
Control	24	1	3	0	32	65
Control	24	1	3	0	36	73
Control	24	1	3	0	50	125
Control	24	1	3	0	46	114
Control	24	1	3	0	53	132
Control	24	1	3	0	121	185
Control	25	1	0	0	81	181
Control	25	1	0	0	67	203
Control	25	1	0	0	68	209
Control	25	1	0	0	59	198
Control	25	1	0	0	62	209
Control	25	1	0	0	66	205
Control	25	1	0	0	58	215
Control	25	1	0	0	81	220
Control	25	1	0	0	66	182
Control	25	1	2	0	187	271
Control	25	1	2	0	157	298
Control	25	1	2	0	127	248
Control	25	1	2	0	117	256
Control	25	1	2	0	78	249
Control	25	1	2	0	111	201
Control	25	1	2	0	154	248
Control	25	1	2	0	127	218
Control	25	1	2	0	103	208
Control	25	2	2	0	8	134
Control	25	2	2	0	5	125
Control	25	2	2	0	4	75
Control	25	2	2	0	25	163
Control	25	2	2	0	41	170
Control	25	2	2	0	69	212
Control	25	2	2	0	98	211
Control	25	2	2	0	127	263
Control	25	1	3	0	260	254
Control	25	1	3	0	180	258
Control	25	1	3	0	136	217
Control	25	1	3	0	91	251
Control	25	1	3	0	70	216
Control	25	1	3	0	74	201
Control	25	1	3	0	57	182
Control	25	1	3	0	80	188
Control	25	1	3	0	117	181
Control	25	2	3	0	156	207
Control	25	2	3	0	143	211
Control	25	2	3	0	19	179
Control	25	2	3	0	101	206
Control	25	2	3	0	99	188
Control	25	2	3	0	130	200
Control	25	2	3	0	127	208
Control	25	2	3	0	161	221
Control	25	2	3	0	199	219
Control	25	1	4	0	117	105
Control	25	1	4	0	77	121
Control	25	1	4	0	36	108
Control	25	1	4	0	24	60
Control	25	1	4	0	17	80
Control	25	1	4	0	24	111
Control	25	1	4	0	58	123
Control	25	1	4	0	118	128
Control	25	1	4	0	134	108
Control	32	1	0	0	45	90
Control	32	1	0	0	26	69
Control	32	1	0	0	15	66
Control	32	1	0	0	28	80
Control	32	1	0	0	6	93
Control	32	1	0	0	12	78
Control	32	1	0	0	3	84
Control	32	1	0	0	10	89
Control	32	1	0	0	12	90
Control	32	1	1	0	97	229
Control	32	1	1	0	134	297
Control	32	1	1	0	126	320
Control	32	1	1	0	109	354
Control	32	1	1	0	147	362
Control	32	1	1	0	127	356
Control	32	1	1	0	115	339
Control	32	1	1	0	128	332
Control	32	1	2	0	116	160
Control	32	1	2	0	93	98
Control	32	1	2	0	46	122
Control	32	1	2	0	53	106
Control	32	1	2	0	100	134
Control	32	1	2	0	34	116
Control	32	1	2	0	65	111
Control	32	1	2	0	55	143
Control	32	1	2	0	115	165
Control	32	1	3	0	42	1
Control	32	1	3	0	52	54
Control	32	1	3	0	21	50
Control	32	1	3	0	45	65
Control	32	1	3	0	42	56
Control	32	1	3	0	39	35
Control	32	1	3	0	22	36
Control	32	1	3	0	28	47
Control	32	1	3	0	17	29
Control	32	1	3	0	47	42
Control	32	2	0	0	40	104
Control	32	2	0	0	36	96
Control	32	2	0	0	19	92
Control	32	2	0	0	35	95
Control	32	2	0	0	17	74
Control	32	2	0	0	12	93
Control	32	2	0	0	22	92
Control	32	2	0	0	23	97
Control	32	2	0	0	21	82
Control	32	2	1	0	124	321
Control	32	2	1	0	98	288
Control	32	2	1	0	90	262
Control	32	2	1	0	70	269
Control	32	2	1	0	95	296
Control	32	2	1	0	60	261
Control	32	2	1	0	118	288
Control	32	2	1	0	138	293
Control	32	2	1	0	85	256
Control	32	2	2	0	303	1
Control	32	2	2	0	84	129
Control	32	2	2	0	59	117
Control	32	2	2	0	76	79
Control	32	2	2	0	68	107
Control	32	2	2	0	76	116
Control	32	2	2	0	77	107
Control	32	2	2	0	82	106
Control	32	2	2	0	81	140
Control	32	2	2	0	131	144
Control	32	2	3	0	68	62
Control	32	2	3	0	55	51
Control	32	2	3	0	23	35
Control	32	2	3	0	79	73
Control	32	2	3	0	73	83
Control	32	2	3	0	37	82
Control	32	2	3	0	57	82
Control	32	2	3	0	46	63
Control	32	2	3	0	92	97
Control	19	1	0	0	44	391
Control	19	1	0	0	30	342
Control	19	1	0	0	16	324
Control	19	1	0	0	17	308
Control	19	1	0	0	12	281
Control	19	1	0	0	15	287
Control	19	1	0	0	13	323
Control	19	1	0	0	4	332
Control	19	1	0	0	13	304
Control	19	2	0	0	54	338
Control	19	2	0	0	45	302
Control	19	2	0	0	30	342
Control	19	2	0	0	37	306
Control	19	2	0	0	35	336
Control	19	2	0	0	53	309
Control	19	2	0	0	61	341
Control	19	2	0	0	81	291
Control	19	2	0	0	98	326
Control	19	1	1	0	17	211
Control	19	1	1	0	17	232
Control	19	1	1	0	14	204
Control	19	1	1	0	11	197
Control	19	1	1	0	14	210
Control	19	1	1	0	13	158
Control	19	1	1	0	7	145
Control	19	1	1	0	14	180
Control	19	1	1	0	11	75
Control	19	2	1	0	2	173
Control	19	2	1	0	16	135
Control	19	2	1	0	17	125
Control	19	2	1	0	20	131
Control	19	2	1	0	34	165
Control	19	2	1	0	21	162
Control	19	2	1	0	35	185
Control	19	2	1	0	37	167
Control	19	2	1	0	60	212
Control	19	1	2	0	15	130
Control	19	1	2	0	83	147
Control	19	1	2	0	88	135
Control	19	1	2	0	81	150
Control	19	1	2	0	105	153
Control	19	1	2	0	77	151
Control	19	1	2	0	67	155
Control	19	1	2	0	72	139
Control	19	1	2	0	36	145
Control	19	2	2	0	158	151
Control	19	2	2	0	156	122
Control	19	2	2	0	123	157
Control	19	2	2	0	155	156
Control	19	2	2	0	165	187
Control	19	2	2	0	197	225
Control	19	2	2	0	203	218
Control	19	2	2	0	214	195
Control	19	2	2	0	185	197
Control	19	1	3	0	79	128
Control	19	1	3	0	31	127
Control	19	1	3	0	22	110
Control	19	1	3	0	13	99
Control	19	1	3	0	9	112
Control	19	1	3	0	23	85
Control	19	1	3	0	16	44
Control	19	1	3	0	48	89
Control	19	2	3	0	178	155
Control	19	2	3	0	163	135
Control	19	2	3	0	177	111
Control	19	2	3	0	264	176
Control	19	2	3	0	267	164
Control	19	2	3	0	279	164
Control	19	2	3	0	279	166
Control	19	2	3	0	279	166
Control	19	1	4	0	8	62
Control	19	1	4	0	9	45
Control	19	1	4	0	6	31
Control	19	1	4	0	7	47
Control	19	1	4	0	9	34
Control	19	1	4	0	14	33
Control	19	1	4	0	10	42
Control	19	1	4	0	15	41
Control	19	1	4	0	15	28
Control	19	2	4	0	26	43
Control	19	2	4	0	19	41
Control	19	2	4	0	20	46
Control	19	2	4	0	19	50
Control	19	2	4	0	29	55
Control	19	2	4	0	15	42
Control	19	2	4	0	14	33
Control	19	2	4	0	18	50
Control	19	2	4	0	25	58
Control	30	1	0	0	22	147
Control	30	1	0	0	39	166
Control	30	1	0	0	30	151
Control	30	1	0	0	27	146
Control	30	1	0	0	23	133
Control	30	1	0	0	39	131
Control	30	1	0	0	48	172
Control	30	1	0	0	74	160
Control	30	1	0	0	44	171
Control	30	2	0	0	48	128
Control	30	2	0	0	44	131
Control	30	2	0	0	47	149
Control	30	2	0	0	35	134
Control	30	2	0	0	50	135
Control	30	2	0	0	27	133
