Drug	Tumor	Replica	Day	Concentration	Number_dead	Number_live
Control	22	1	0	0	31	425
Control	22	1	0	0	27	355
Control	22	1	0	0	16	397
Control	22	1	0	0	12	404
Control	22	1	0	0	27	367
Control	22	1	0	0	16	354
Control	22	1	0	0	39	418
Control	22	1	0	0	82	393
Control	22	2	0	0	24	374
Control	22	2	0	0	47	374
Control	22	2	0	0	31	308
Control	22	2	0	0	31	356
Control	22	2	0	0	34	393
Control	22	2	0	0	39	393
Control	22	2	0	0	27	399
Control	22	2	0	0	38	361
Control	22	3	0	0	38	428
Control	22	1	4	0	4	22
Control	22	1	4	0	19	44
Control	22	1	4	0	29	58
Control	22	1	4	0	42	64
Control	22	1	4	0	80	112
Control	22	1	4	0	98	121
Control	22	1	4	0	79	118
Control	22	1	4	0	79	139
Control	22	1	4	0	92	150
Control	22	2	4	0	66	134
Control	22	2	4	0	102	134
Control	22	2	4	0	40	87
Control	22	2	4	0	42	57
Control	22	2	4	0	27	41
Control	22	2	4	0	29	42
Control	22	2	4	0	85	124
Cisplatin	22	1	4	10	30	33
Cisplatin	22	1	4	10	134	86
Cisplatin	22	1	4	10	104	58
Cisplatin	22	1	4	10	166	78
Cisplatin	22	1	4	10	151	88
Cisplatin	22	1	4	10	185	122
Cisplatin	22	1	4	10	213	127
Cisplatin	22	1	4	10	224	185
Cisplatin	22	1	4	10	220	207
Cisplatin	22	2	4	10	90	139
Cisplatin	22	2	4	10	150	152
Cisplatin	22	2	4	10	113	140
Cisplatin	22	2	4	10	69	118
Cisplatin	22	2	4	10	40	105
Cisplatin	22	2	4	10	54	65
Cisplatin	22	2	4	10	17	13
Cisplatin	22	3	4	10	204	80
Cisplatin	22	3	4	10	156	89
Cisplatin	22	3	4	10	168	53
Cisplatin	22	3	4	10	89	29
Cisplatin	22	3	4	10	58	10
Cisplatin	22	1	4	20	328	242
Cisplatin	22	1	4	20	208	146
Cisplatin	22	1	4	20	175	141
Cisplatin	22	1	4	20	106	95
Cisplatin	22	1	4	20	107	68
Cisplatin	22	1	4	20	82	81
Cisplatin	22	1	4	20	39	34
Cisplatin	22	1	4	20	22	37
Cisplatin	22	1	4	20	68	80
Cisplatin	22	2	4	20	80	86
Cisplatin	22	2	4	20	63	67
Cisplatin	22	2	4	20	52	76
Cisplatin	22	2	4	20	71	94
Cisplatin	22	2	4	20	64	97
Cisplatin	22	2	4	20	62	95
Cisplatin	22	2	4	20	64	100
Cisplatin	22	2	4	20	115	113
Cisplatin	22	2	4	20	127	117
Cisplatin	22	3	4	20	266	143
Cisplatin	22	3	4	20	182	126
Cisplatin	22	3	4	20	174	110
Cisplatin	22	3	4	20	158	117
Cisplatin	22	3	4	20	145	75
Cisplatin	22	3	4	20	126	57
Cisplatin	22	3	4	20	136	77
Cisplatin	22	3	4	20	94	65
Cisplatin	22	3	4	20	90	73
Cisplatin	22	1	4	50	145	13
Cisplatin	22	1	4	50	89	8
Cisplatin	22	1	4	50	56	5
Cisplatin	22	1	4	50	34	9
Cisplatin	22	1	4	50	35	5
Cisplatin	22	1	4	50	48	10
Cisplatin	22	1	4	50	43	9
Cisplatin	22	1	4	50	112	19
Cisplatin	22	1	4	50	134	31
Cisplatin	22	2	4	50	81	44
Cisplatin	22	2	4	50	49	21
Cisplatin	22	2	4	50	31	8
Cisplatin	22	2	4	50	6	3
Cisplatin	22	3	4	50	203	11
Cisplatin	22	3	4	50	152	6
Cisplatin	22	3	4	50	119	14
Cisplatin	22	3	4	50	135	10
Cisplatin	22	3	4	50	144	14
Cisplatin	22	3	4	50	139	12
Cisplatin	22	3	4	50	246	32
Cisplatin	22	3	4	50	192	17
Cisplatin	22	3	4	50	100	10
Control	23	1	0	0	105	363
Control	23	1	0	0	125	377
Control	23	1	0	0	124	382
Control	23	1	0	0	130	384
Control	23	1	0	0	120	389
Control	23	1	0	0	130	380
Control	23	1	0	0	147	390
Control	23	1	0	0	125	387
Control	23	1	0	0	131	377
Control	23	2	0	0	109	368
Control	23	2	0	0	105	368
Control	23	2	0	0	121	392
Control	23	2	0	0	108	384
Control	23	2	0	0	106	404
Control	23	2	0	0	97	360
Control	23	2	0	0	74	392
Control	23	2	0	0	99	391
Control	23	2	0	0	68	387
Control	23	1	4	0	260	184
Control	23	1	4	0	103	103
Control	23	1	4	0	77	114
Control	23	1	4	0	64	111
Control	23	1	4	0	139	146
Control	23	1	4	0	229	189
Control	23	1	4	0	83	123
Control	23	1	4	0	80	85
Control	23	1	4	0	97	99
Control	23	2	4	0	200	123
Control	23	2	4	0	128	144
Control	23	2	4	0	118	111
Control	23	2	4	0	172	143
Control	23	2	4	0	161	128
Control	23	2	4	0	154	134
Control	23	2	4	0	186	179
Control	23	2	4	0	345	228
Control	23	2	4	0	181	153
Cisplatin	23	1	4	10	131	78
Cisplatin	23	1	4	10	96	92
Cisplatin	23	1	4	10	126	73
Cisplatin	23	1	4	10	81	67
Cisplatin	23	1	4	10	66	81
Cisplatin	23	1	4	10	29	59
Cisplatin	23	1	4	10	21	48
Cisplatin	23	1	4	10	48	43
Cisplatin	23	1	4	10	52	45
Cisplatin	23	2	4	10	124	77
Cisplatin	23	2	4	10	109	62
Cisplatin	23	2	4	10	134	64
Cisplatin	23	2	4	10	119	67
Cisplatin	23	2	4	10	133	77
Cisplatin	23	2	4	10	115	81
Cisplatin	23	2	4	10	175	103
Cisplatin	23	2	4	10	243	110
Cisplatin	23	2	4	10	317	171
Cisplatin	23	1	4	20	196	94
Cisplatin	23	1	4	20	265	140
Cisplatin	23	1	4	20	212	123
Cisplatin	23	1	4	20	153	121
Cisplatin	23	1	4	20	203	116
Cisplatin	23	1	4	20	209	95
Cisplatin	23	1	4	20	155	110
Cisplatin	23	1	4	20	136	105
Cisplatin	23	1	4	20	78	33
Cisplatin	23	2	4	20	82	40
Cisplatin	23	2	4	20	84	61
Cisplatin	23	2	4	20	86	57
Cisplatin	23	2	4	20	164	93
Cisplatin	23	2	4	20	202	82
Cisplatin	23	2	4	20	187	108
Cisplatin	23	2	4	20	217	92
Cisplatin	23	2	4	20	220	98
Cisplatin	23	2	4	20	188	119
Cisplatin	23	3	4	20	159	109
Cisplatin	23	3	4	20	135	133
Cisplatin	23	3	4	20	107	87
Cisplatin	23	3	4	20	69	65
Cisplatin	23	3	4	20	94	66
Cisplatin	23	3	4	20	74	59
Cisplatin	23	3	4	20	81	84
Cisplatin	23	3	4	20	130	91
Cisplatin	23	1	4	50	348	118
Cisplatin	23	1	4	50	271	59
Cisplatin	23	1	4	50	283	53
Cisplatin	23	1	4	50	241	20
Cisplatin	23	1	4	50	181	14
Cisplatin	23	1	4	50	120	12
Cisplatin	23	1	4	50	115	6
Cisplatin	23	1	4	50	124	12
Cisplatin	23	1	4	50	169	10
Cisplatin	23	2	4	50	361	17
Cisplatin	23	2	4	50	392	36
Cisplatin	23	2	4	50	393	40
Cisplatin	23	2	4	50	414	64
Cisplatin	23	2	4	50	406	90
Cisplatin	23	2	4	50	339	88
Cisplatin	23	2	4	50	391	107
Cisplatin	23	2	4	50	282	92
Cisplatin	23	2	4	50	343	122
Cisplatin	23	3	4	50	329	91
Cisplatin	23	3	4	50	291	88
Cisplatin	23	3	4	50	296	73
Cisplatin	23	3	4	50	254	69
Cisplatin	23	3	4	50	297	73
Cisplatin	23	3	4	50	257	45
Cisplatin	23	3	4	50	224	51
Cisplatin	23	3	4	50	237	42
Cisplatin	23	3	4	50	214	29
Control	30	1	0	0	22	147
Control	30	1	0	0	39	166
Control	30	1	0	0	30	151
Control	30	1	0	0	27	146
Control	30	1	0	0	23	133
Control	30	1	0	0	39	131
Control	30	1	0	0	48	172
Control	30	1	0	0	74	160
Control	30	1	0	0	44	171
Control	30	2	0	0	48	128
Control	30	2	0	0	44	131
Control	30	2	0	0	47	149
Control	30	2	0	0	35	134
Control	30	2	0	0	50	135
Control	30	2	0	0	27	133
Control	30	2	0	0	54	129
Control	30	2	0	0	62	157
Control	30	2	0	0	51	160
Control	30	1	1	0	58	109
Control	30	1	1	0	39	121
Control	30	1	1	0	69	124
Control	30	1	1	0	42	105
Control	30	1	1	0	59	142
Control	30	1	1	0	51	138
Control	30	1	1	0	65	138
Control	30	1	1	0	57	113
Control	30	2	1	0	121	204
Control	30	2	1	0	143	239
Control	30	2	1	0	133	201
Control	30	2	1	0	131	193
Control	30	2	1	0	107	176
Control	30	2	1	0	123	166
Control	30	2	1	0	116	192
Control	30	2	1	0	101	178
Control	30	2	1	0	138	183
Cisplatin	30	1	1	1	165	275
Cisplatin	30	1	1	1	176	271
Cisplatin	30	1	1	1	151	257
Cisplatin	30	1	1	1	128	251
Cisplatin	30	1	1	1	138	250
Cisplatin	30	1	1	1	153	250
Cisplatin	30	1	1	1	125	247
Cisplatin	30	1	1	1	94	223
Cisplatin	30	2	1	1	104	248
Cisplatin	30	2	1	1	97	246
Cisplatin	30	2	1	1	88	245
Cisplatin	30	2	1	1	69	224
Cisplatin	30	2	1	1	88	245
Cisplatin	30	2	1	1	72	204
Cisplatin	30	2	1	1	64	216
Cisplatin	30	2	1	1	63	263
Cisplatin	30	2	1	1	48	213
Cisplatin	30	1	1	10	85	255
Cisplatin	30	1	1	10	82	258
Cisplatin	30	1	1	10	82	251
Cisplatin	30	1	1	10	93	250
Cisplatin	30	1	1	10	78	272
Cisplatin	30	1	1	10	74	228
Cisplatin	30	1	1	10	59	234
Cisplatin	30	1	1	10	48	193
Cisplatin	30	1	1	10	66	220
Cisplatin	30	2	1	10	154	226
Cisplatin	30	2	1	10	142	210
Cisplatin	30	2	1	10	128	220
Cisplatin	30	2	1	10	110	200
Cisplatin	30	2	1	10	95	163
Cisplatin	30	2	1	10	94	169
Cisplatin	30	2	1	10	78	160
Cisplatin	30	2	1	10	64	169
Cisplatin	30	2	1	10	52	147
Cisplatin	30	1	1	50	181	274
Cisplatin	30	1	1	50	202	281
Cisplatin	30	1	1	50	183	274
Cisplatin	30	1	1	50	174	261
Cisplatin	30	1	1	50	115	244
Cisplatin	30	1	1	50	215	304
Cisplatin	30	1	1	50	160	252
Cisplatin	30	1	1	50	125	238
Cisplatin	30	2	1	50	233	338
Cisplatin	30	2	1	50	200	361
Cisplatin	30	2	1	50	201	319
Cisplatin	30	2	1	50	111	226
Cisplatin	30	2	1	50	176	290
Cisplatin	30	2	1	50	191	307
Cisplatin	30	2	1	50	147	271
Cisplatin	30	2	1	50	153	257
Control	30	1	2	0	22	59
Control	30	1	2	0	18	81
Control	30	1	2	0	21	92
Control	30	1	2	0	25	97
Control	30	1	2	0	42	83
Control	30	1	2	0	56	134
Control	30	1	2	0	103	169
Control	30	1	2	0	108	189
Control	30	1	2	0	106	189
Control	30	2	2	0	27	72
Control	30	2	2	0	22	83
Control	30	2	2	0	17	91
Control	30	2	2	0	82	176
Control	30	2	2	0	31	137
Control	30	2	2	0	35	111
Control	30	2	2	0	40	110
Control	30	2	2	0	50	121
Control	30	2	2	0	41	120
Cisplatin	30	1	2	1	51	94
Cisplatin	30	1	2	1	135	177
Cisplatin	30	1	2	1	42	135
Cisplatin	30	1	2	1	26	76
Cisplatin	30	1	2	1	23	80
Cisplatin	30	1	2	1	31	84
Cisplatin	30	1	2	1	23	91
Cisplatin	30	1	2	1	29	102
Cisplatin	30	1	2	1	17	61
Cisplatin	30	2	2	1	42	116
Cisplatin	30	2	2	1	52	103
Cisplatin	30	2	2	1	86	167
Cisplatin	30	2	2	1	116	192
Cisplatin	30	2	2	1	112	203
Cisplatin	30	2	2	1	98	184
Cisplatin	30	2	2	1	111	167
Cisplatin	30	2	2	1	134	194
Cisplatin	30	2	2	1	169	166
Cisplatin	30	1	2	10	20	66
Cisplatin	30	1	2	10	20	69
Cisplatin	30	1	2	10	18	68
Cisplatin	30	1	2	10	37	112
Cisplatin	30	1	2	10	28	76
Cisplatin	30	1	2	10	33	79
Cisplatin	30	1	2	10	37	116
Cisplatin	30	1	2	10	50	87
Cisplatin	30	1	2	10	33	83
Cisplatin	30	2	2	10	22	44
Cisplatin	30	2	2	10	18	33
Cisplatin	30	2	2	10	12	35
Cisplatin	30	2	2	10	81	168
Cisplatin	30	2	2	10	66	157
Cisplatin	30	2	2	10	75	168
Cisplatin	30	2	2	10	65	180
Cisplatin	30	2	2	10	68	167
Cisplatin	30	2	2	10	62	183
Cisplatin	30	1	2	50	80	73
Cisplatin	30	1	2	50	20	9
Cisplatin	30	1	2	50	37	37
Cisplatin	30	1	2	50	53	70
Cisplatin	30	1	2	50	61	63
Cisplatin	30	1	2	50	63	67
Cisplatin	30	1	2	50	56	56
Cisplatin	30	1	2	50	62	69
Cisplatin	30	1	2	50	21	15
Cisplatin	30	2	2	50	49	77
Cisplatin	30	2	2	50	49	77
Cisplatin	30	2	2	50	30	67
Cisplatin	30	2	2	50	26	42
Cisplatin	30	2	2	50	184	232
Cisplatin	30	2	2	50	93	129
Cisplatin	30	2	2	50	102	150
Cisplatin	30	2	2	50	145	168
Cisplatin	30	2	2	50	189	183
Cisplatin	30	3	2	50	94	77
Cisplatin	30	3	2	50	51	67
Cisplatin	30	3	2	50	41	58
Cisplatin	30	3	2	50	32	49
Cisplatin	30	3	2	50	37	68
Cisplatin	30	3	2	50	27	59
Cisplatin	30	3	2	50	40	82
Cisplatin	30	3	2	50	51	84
Cisplatin	30	3	2	50	49	62
Control	30	1	3	0	35	64
Control	30	1	3	0	91	119
Control	30	1	3	0	71	113
Control	30	1	3	0	67	95
Control	30	1	3	0	71	77
Control	30	1	3	0	75	121
Control	30	1	3	0	75	103
Control	30	1	3	0	65	109
Control	30	1	3	0	62	94
Control	30	2	3	0	185	172
Control	30	2	3	0	137	116
Control	30	2	3	0	126	129
Control	30	2	3	0	110	110
Control	30	2	3	0	74	88
Control	30	2	3	0	69	88
Control	30	2	3	0	29	51
Control	30	2	3	0	34	64
Control	30	2	3	0	26	46
Cisplatin	30	1	3	1	85	88
Cisplatin	30	1	3	1	101	86
Cisplatin	30	1	3	1	128	87
Cisplatin	30	1	3	1	126	106
Cisplatin	30	1	3	1	106	71
Cisplatin	30	1	3	1	143	100
Cisplatin	30	1	3	1	111	81
Cisplatin	30	1	3	1	83	71
Cisplatin	30	1	3	1	49	75
Cisplatin	30	2	3	1	40	74
Cisplatin	30	2	3	1	70	72
Cisplatin	30	2	3	1	53	68
Cisplatin	30	2	3	1	56	70
Cisplatin	30	2	3	1	72	76
Cisplatin	30	2	3	1	47	70
Cisplatin	30	2	3	1	57	72
Cisplatin	30	2	3	1	44	64
Cisplatin	30	2	3	1	52	76
Cisplatin	30	1	3	10	194	137
Cisplatin	30	1	3	10	118	82
Cisplatin	30	1	3	10	110	93
Cisplatin	30	1	3	10	176	139
Cisplatin	30	1	3	10	188	118
Cisplatin	30	1	3	10	133	74
Cisplatin	30	1	3	10	132	85
Cisplatin	30	1	3	10	124	71
Cisplatin	30	1	3	10	103	96
Cisplatin	30	2	3	10	59	32
Cisplatin	30	2	3	10	29	38
Cisplatin	30	2	3	10	41	33
Cisplatin	30	2	3	10	59	39
Cisplatin	30	2	3	10	51	55
Cisplatin	30	2	3	10	43	66
Cisplatin	30	2	3	10	47	44
Cisplatin	30	2	3	10	23	38
Cisplatin	30	2	3	10	34	52
Cisplatin	30	1	3	50	50	11
Cisplatin	30	1	3	50	163	88
Cisplatin	30	1	3	50	140	90
Cisplatin	30	1	3	50	140	88
Cisplatin	30	2	3	50	35	9
Cisplatin	30	2	3	50	47	16
Cisplatin	30	2	3	50	45	5
Cisplatin	30	2	3	50	39	10
Cisplatin	30	2	3	50	40	7
Cisplatin	30	2	3	50	34	4
Cisplatin	30	2	3	50	27	11
Cisplatin	30	2	3	50	22	6
Control	30	1	4	0	65	68
Control	30	1	4	0	29	32
Control	30	1	4	0	18	24
Control	30	1	4	0	31	36
Control	30	1	4	0	25	35
Control	30	1	4	0	29	30
Control	30	1	4	0	28	42
Control	30	1	4	0	25	45
Control	30	1	4	0	28	33
Control	30	2	4	0	40	48
Control	30	2	4	0	55	73
Control	30	2	4	0	49	54
Control	30	2	4	0	69	63
Control	30	2	4	0	50	60
Control	30	2	4	0	64	65
Control	30	2	4	0	77	75
Control	30	2	4	0	75	97
Control	30	2	4	0	74	83
Cisplatin	30	1	4	1	51	41
Cisplatin	30	1	4	1	50	51
Cisplatin	30	1	4	1	46	56
Cisplatin	30	1	4	1	82	48
Cisplatin	30	1	4	1	47	51
Cisplatin	30	1	4	1	46	47
Cisplatin	30	1	4	1	39	37
Cisplatin	30	1	4	1	28	56
Cisplatin	30	1	4	1	21	32
Cisplatin	30	2	4	1	130	76
Cisplatin	30	2	4	1	75	68
Cisplatin	30	2	4	1	63	69
Cisplatin	30	2	4	1	111	93
Cisplatin	30	2	4	1	72	71
Cisplatin	30	2	4	1	70	76
Cisplatin	30	2	4	1	61	75
Cisplatin	30	2	4	1	57	53
Cisplatin	30	2	4	1	81	52
Cisplatin	30	1	4	10	37	38
Cisplatin	30	1	4	10	26	46
Cisplatin	30	1	4	10	16	20
Cisplatin	30	1	4	10	55	33
Cisplatin	30	1	4	10	61	26
Cisplatin	30	1	4	10	44	38
Cisplatin	30	1	4	10	56	36
Cisplatin	30	1	4	10	73	51
Cisplatin	30	1	4	10	113	88
Cisplatin	30	2	4	10	10	24
Cisplatin	30	2	4	10	72	28
Cisplatin	30	2	4	10	93	53
Cisplatin	30	2	4	10	128	56
Cisplatin	30	2	4	10	83	35
Cisplatin	30	2	4	10	79	45
Cisplatin	30	2	4	10	76	54
Cisplatin	30	2	4	10	86	27
Cisplatin	30	2	4	10	97	34
Cisplatin	30	1	4	50	101	7
Cisplatin	30	1	4	50	80	8
Cisplatin	30	1	4	50	82	6
Cisplatin	30	1	4	50	66	1
Cisplatin	30	1	4	50	69	2
Cisplatin	30	1	4	50	61	1
Cisplatin	30	1	4	50	38	1
Cisplatin	30	1	4	50	39	1
Cisplatin	30	1	4	50	32	1
Cisplatin	30	2	4	50	8	1
Cisplatin	30	2	4	50	7	2
Cisplatin	30	2	4	50	48	4
Cisplatin	30	2	4	50	34	1
Cisplatin	30	2	4	50	34	1
Cisplatin	30	2	4	50	30	12
Cisplatin	30	2	4	50	16	4
Cisplatin	30	2	4	50	2	1
Cisplatin	30	2	4	50	7	2
Cisplatin	30	2	4	50	3	1
Cisplatin	30	2	4	50	4	4
Cisplatin	30	2	4	50	5	2
Control	3	1	0	0	61	172
Control	3	1	0	0	47	166
Control	3	1	0	0	118	174
Control	3	1	0	0	48	179
Control	3	1	0	0	82	179
Control	3	1	0	0	32	161
Cisplatin	3	1	0	10	75	149
Cisplatin	3	1	0	10	55	171
Cisplatin	3	1	0	10	119	170
Cisplatin	3	1	0	10	59	178
Cisplatin	3	1	0	10	113	187
Cisplatin	3	1	0	10	57	178
Cisplatin	3	1	0	50	38	196
Cisplatin	3	1	0	50	47	170
Cisplatin	3	1	0	50	31	159
Cisplatin	3	1	0	50	38	177
Cisplatin	3	1	0	50	43	173
Cisplatin	3	1	0	50	44	177
Control	3	1	2	0	65	69
Control	3	1	2	0	49	83
Control	3	1	2	0	29	66
Control	3	1	2	0	50	64
Control	3	1	2	0	51	90
Control	3	2	2	0	93	101
Control	3	2	2	0	83	106
Control	3	2	2	0	65	110
Control	3	2	2	0	49	94
Control	3	2	2	0	93	108
Cisplatin	3	1	2	10	167	100
Cisplatin	3	1	2	10	200	117
Cisplatin	3	1	2	10	136	97
Cisplatin	3	1	2	10	62	87
Cisplatin	3	1	2	10	52	73
Cisplatin	3	2	2	10	222	80
Cisplatin	3	2	2	10	82	69
Cisplatin	3	2	2	10	60	59
Cisplatin	3	2	2	10	49	63
Cisplatin	3	1	2	50	45	17
Cisplatin	3	1	2	50	9	11
Cisplatin	3	2	2	50	246	125
Cisplatin	3	2	2	50	392	87
Cisplatin	3	2	2	50	93	37
Control	3	1	3	0	293	109
Control	3	1	3	0	194	105
Control	3	1	3	0	191	79
Control	3	1	3	0	174	98
Control	3	1	3	0	284	104
Control	3	2	3	0	309	126
Control	3	2	3	0	269	127
Control	3	2	3	0	227	104
Control	3	2	3	0	138	104
Control	3	2	3	0	162	91
Cisplatin	3	1	3	10	266	53
Cisplatin	3	1	3	10	226	55
Cisplatin	3	1	3	10	206	64
Cisplatin	3	1	3	10	224	50
Cisplatin	3	1	3	10	189	47
Cisplatin	3	2	3	10	201	92
Cisplatin	3	2	3	10	255	85
Cisplatin	3	2	3	10	208	65
Cisplatin	3	2	3	10	169	47
Cisplatin	3	2	3	10	166	69
Cisplatin	3	1	3	50	392	28
Cisplatin	3	1	3	50	338	20
Cisplatin	3	1	3	50	445	35
Cisplatin	3	1	3	50	363	36
Cisplatin	3	1	3	50	401	29
Cisplatin	3	2	3	50	375	60
Cisplatin	3	2	3	50	464	69
Cisplatin	3	2	3	50	556	61
Cisplatin	3	2	3	50	399	55
Cisplatin	3	2	3	50	538	58
Control	4	1	0	0	79	90
Control	4	1	0	0	80	110
Control	4	1	0	0	94	224
Control	4	1	0	0	40	293
Control	4	1	0	0	31	223
Control	4	1	0	0	29	186
Cisplatin	4	1	0	10	107	219
Cisplatin	4	1	0	10	47	281
Cisplatin	4	1	0	10	59	240
Cisplatin	4	1	0	10	48	245
Cisplatin	4	1	0	10	48	249
Cisplatin	4	1	0	10	39	276
Cisplatin	4	1	0	50	105	249
Cisplatin	4	1	0	50	65	266
Cisplatin	4	1	0	50	44	241
Cisplatin	4	1	0	50	46	240
Cisplatin	4	1	0	50	27	248
Cisplatin	4	1	0	50	42	245
Control	4	1	2	0	239	170
Control	4	1	2	0	182	125
Control	4	1	2	0	126	152
Control	4	1	2	0	111	132
Control	4	1	2	0	188	135
Control	4	2	2	0	47	107
Control	4	2	2	0	41	79
Control	4	2	2	0	21	49
Control	4	2	2	0	21	28
Cisplatin	4	1	2	10	212	115
Cisplatin	4	1	2	10	412	113
Cisplatin	4	1	2	10	268	134
Cisplatin	4	1	2	10	198	105
Cisplatin	4	1	2	10	329	118
Cisplatin	4	2	2	10	310	109
Cisplatin	4	2	2	10	202	88
Cisplatin	4	2	2	10	241	117
Cisplatin	4	2	2	10	259	102
Cisplatin	4	2	2	10	267	117
Cisplatin	4	1	2	50	76	85
Cisplatin	4	1	2	50	109	88
Cisplatin	4	1	2	50	78	64
Cisplatin	4	1	2	50	97	58
Cisplatin	4	1	2	50	97	90
Cisplatin	4	2	2	50	58	69
Cisplatin	4	2	2	50	40	68
Cisplatin	4	2	2	50	50	78
Cisplatin	4	2	2	50	62	71
Cisplatin	4	2	2	50	57	62
Control	4	1	3	0	146	114
Control	4	1	3	0	159	93
Control	4	1	3	0	125	91
Control	4	1	3	0	225	118
Control	4	1	3	0	143	79
Control	4	2	3	0	400	120
Control	4	2	3	0	174	115
Control	4	2	3	0	222	110
Control	4	2	3	0	165	102
Control	4	2	3	0	88	63
Cisplatin	4	1	3	10	396	51
Cisplatin	4	1	3	10	510	55
Cisplatin	4	1	3	10	279	54
Cisplatin	4	1	3	10	130	13
Cisplatin	4	2	3	10	527	104
Cisplatin	4	2	3	10	466	82
Cisplatin	4	2	3	10	516	107
Cisplatin	4	2	3	10	469	94
Cisplatin	4	2	3	10	521	78
Cisplatin	4	1	3	50	82	46
Cisplatin	4	1	3	50	230	105
Cisplatin	4	1	3	50	244	103
Cisplatin	4	1	3	50	175	96
Cisplatin	4	2	3	50	159	78
Cisplatin	4	2	3	50	177	95
Cisplatin	4	2	3	50	135	60
Cisplatin	4	2	3	50	155	77
Cisplatin	4	2	3	50	110	63
Control	5	1	0	0	126	200
Control	5	1	0	0	102	215
Control	5	1	0	0	100	241
Control	5	1	0	0	73	223
Control	5	1	0	0	133	197
Cisplatin	5	1	0	10	116	192
Cisplatin	5	1	0	10	133	209
Cisplatin	5	1	0	10	111	177
Cisplatin	5	1	0	10	123	182
Cisplatin	5	1	0	10	107	157
Cisplatin	5	1	1	10	141	132
Cisplatin	5	1	1	10	134	145
Cisplatin	5	1	1	10	109	157
Cisplatin	5	1	1	10	98	115
Cisplatin	5	1	1	10	124	142
Cisplatin	5	1	1	50	158	136
Cisplatin	5	1	1	50	140	166
Cisplatin	5	1	1	50	142	186
Cisplatin	5	1	1	50	56	46
Control	5	2	1	0	167	161
Control	5	2	1	0	131	160
Control	5	2	1	0	152	145
Control	5	2	1	0	172	182
Control	5	2	1	0	164	183
Cisplatin	5	2	1	50	134	143
Cisplatin	5	2	1	50	215	175
Cisplatin	5	2	1	50	114	172
Cisplatin	5	2	1	50	128	203
Cisplatin	5	2	1	50	136	192
Control	5	1	2	0	212	113
Control	5	1	2	0	144	158
Control	5	1	2	0	136	148
Control	5	1	2	0	147	130
Control	5	1	2	0	214	167
Control	5	2	2	0	251	130
Control	5	2	2	0	311	135
Control	5	2	2	0	327	171
Control	5	2	2	0	159	143
Control	5	2	2	0	148	143
Cisplatin	5	1	2	10	368	175
Cisplatin	5	1	2	10	346	168
Cisplatin	5	1	2	10	178	145
Cisplatin	5	1	2	10	184	140
Cisplatin	5	1	2	10	212	121
Cisplatin	5	1	2	50	574	185
Cisplatin	5	1	2	50	733	166
Cisplatin	5	1	2	50	540	150
Cisplatin	5	1	2	50	616	179
Cisplatin	5	1	2	50	446	108
Control	5	2	2	0	157	141
Control	5	2	2	0	105	103
Control	5	2	2	0	92	109
Control	5	2	2	0	129	116
Control	5	2	2	0	47	78
Cisplatin	5	2	2	10	322	131
Cisplatin	5	2	2	10	248	134
Cisplatin	5	2	2	10	175	119
Cisplatin	5	2	2	10	216	124
Cisplatin	5	2	2	10	263	142
Control	5	1	3	0	351	141
Control	5	1	3	0	409	133
Control	5	1	3	0	257	120
Control	5	1	3	0	482	150
Control	5	1	3	0	353	121
Cisplatin	5	1	3	10	481	92
Cisplatin	5	1	3	10	500	104
Cisplatin	5	1	3	10	445	105
Cisplatin	5	1	3	10	347	93
Cisplatin	5	1	3	10	352	87
Cisplatin	5	1	3	50	582	86
Cisplatin	5	1	3	50	493	65
Cisplatin	5	1	3	50	342	34
Cisplatin	5	1	3	50	372	39
Cisplatin	5	1	3	50	526	34
Control	5	2	3	0	472	123
Control	5	2	3	0	226	85
Control	5	2	3	0	209	108
Control	5	2	3	0	174	75
Control	5	2	3	0	205	86
Cisplatin	5	2	3	10	466	97
Cisplatin	5	2	3	10	430	100
Cisplatin	5	2	3	10	318	93
Cisplatin	5	2	3	10	279	70
Cisplatin	5	2	3	10	296	54
Cisplatin	5	2	3	50	691	65
Cisplatin	5	2	3	50	375	33
Cisplatin	5	2	3	50	311	34
Cisplatin	5	2	3	50	395	13
Cisplatin	5	2	3	50	538	26
Control	6	1	0	0	31	175
Control	6	1	0	0	27	185
Control	6	1	0	0	33	196
Control	6	1	0	0	32	169
Control	6	1	0	0	33	160
Control	6	1	0	0	28	175
Cisplatin	6	1	0	10	26	159
Cisplatin	6	1	0	10	22	175
Cisplatin	6	1	0	10	12	181
Cisplatin	6	1	0	10	20	175
Cisplatin	6	1	0	10	24	149
Cisplatin	6	1	0	10	42	180
Control	6	1	1	0	46	150
Control	6	1	1	0	17	143
Control	6	1	1	0	19	120
Control	6	1	1	0	25	139
Control	6	1	1	0	7	125
Control	6	1	1	0	49	141
Cisplatin	6	1	1	10	51	141
Cisplatin	6	1	1	10	30	141
Cisplatin	6	1	1	10	34	159
Cisplatin	6	1	1	10	53	151
Cisplatin	6	1	1	10	37	147
Cisplatin	6	1	1	10	47	138
Cisplatin	6	1	1	20	56	146
Cisplatin	6	1	1	20	58	136
Cisplatin	6	1	1	20	55	169
Cisplatin	6	1	1	20	40	148
Cisplatin	6	1	1	20	33	166
Cisplatin	6	1	1	20	49	181
Cisplatin	6	1	1	20	38	166
Control	6	2	1	0	72	143
Control	6	2	1	0	67	140
Control	6	2	1	0	68	152
Control	6	2	1	0	63	180
Control	6	2	1	0	44	140
